order_id,order_date,brand,category,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,sales_channel,country,customer_income_level,year,month
ORD101210,2025-12-06,Adidas,Lifestyle,103,30,72.1,4,288.4,Retail Store,Pakistan,Medium,2025,12
ORD101216,2025-12-31,Puma,Basketball,116,15,98.6,4,394.4,Online,USA,Medium,2025,12
ORD101221,2026-08-01,New Balance,Gym,72,0,72.0,4,288.0,Retail Store,India,Low,2026,8
ORD101224,2026-12-17,Adidas,Training,77,0,77.0,4,308.0,Online,UAE,High,2026,12
ORD101227,2025-03-24,ASICS,Lifestyle,61,20,48.8,3,146.4,Online,UK,Medium,2025,3
ORD101232,2025-01-30,Adidas,Basketball,167,5,158.65,1,158.65,Retail Store,Pakistan,High,2025,1
ORD101245,2025-09-17,Adidas,Gym,152,0,152.0,3,456.0,Online,USA,High,2025,9
ORD101264,2025-04-12,ASICS,Training,109,0,109.0,1,109.0,Retail Store,Germany,High,2025,4
ORD101266,2025-05-05,ASICS,Basketball,65,0,65.0,1,65.0,Online,Germany,Low,2025,5
ORD101269,2026-01-28,Puma,Running,116,20,92.8,3,278.4,Online,UAE,Medium,2026,1
ORD101279,2026-04-29,Nike,Basketball,110,30,77.0,1,77.0,Online,India,Medium,2026,4
ORD101292,2025-02-28,Puma,Lifestyle,101,30,70.7,4,282.8,Retail Store,India,Medium,2025,2
ORD101293,2025-12-05,Adidas,Basketball,167,5,158.65,1,158.65,Online,USA,Medium,2025,12
ORD101294,2025-05-25,New Balance,Basketball,178,5,169.1,2,338.2,Retail Store,UK,High,2025,5
ORD101297,2025-07-15,New Balance,Training,110,10,99.0,1,99.0,Retail Store,UAE,Medium,2025,7
ORD101299,2026-05-07,ASICS,Lifestyle,147,0,147.0,4,588.0,Retail Store,UK,Low,2026,5
ORD101302,2025-06-06,Adidas,Gym,113,10,101.7,3,305.1,Retail Store,UK,Medium,2025,6
ORD101304,2025-12-26,Nike,Lifestyle,158,0,158.0,1,158.0,Online,Germany,Low,2025,12
ORD101305,2025-11-12,New Balance,Gym,125,15,106.25,4,425.0,Online,India,Medium,2025,11
ORD101307,2026-01-09,Puma,Basketball,199,20,159.2,4,636.8,Online,UAE,Low,2026,1
ORD101313,2026-01-23,ASICS,Training,199,0,199.0,1,199.0,Online,USA,Medium,2026,1
ORD101320,2025-02-13,Nike,Basketball,215,5,204.25,2,408.5,Retail Store,UK,Low,2025,2
ORD101321,2025-10-20,Nike,Gym,151,20,120.8,3,362.4,Online,UAE,Low,2025,10
ORD101328,2025-08-15,New Balance,Gym,150,15,127.5,3,382.5,Retail Store,Germany,High,2025,8
ORD101334,2026-03-05,Adidas,Lifestyle,149,30,104.3,3,312.9,Online,Germany,Medium,2026,3
ORD101343,2026-05-16,ASICS,Training,139,30,97.3,4,389.2,Retail Store,UAE,Medium,2026,5
ORD101351,2026-06-15,Nike,Basketball,96,15,81.6,3,244.8,Retail Store,UAE,Low,2026,6
ORD101359,2026-06-25,Nike,Training,118,10,106.2,4,424.8,Retail Store,UK,High,2026,6
ORD101361,2026-01-17,Nike,Basketball,176,15,149.6,4,598.4,Retail Store,UK,Low,2026,1
ORD101366,2026-02-19,Puma,Basketball,205,30,143.5,2,287.0,Online,UK,Low,2026,2
ORD101367,2025-05-24,Nike,Lifestyle,162,20,129.6,2,259.2,Retail Store,India,High,2025,5
ORD101368,2026-11-24,Nike,Lifestyle,218,10,196.2,1,196.2,Online,Pakistan,High,2026,11
ORD101370,2025-07-03,Reebok,Lifestyle,158,5,150.1,3,450.3,Online,Germany,High,2025,7
ORD101372,2025-07-19,Nike,Gym,199,20,159.2,3,477.6,Retail Store,USA,High,2025,7
ORD101377,2026-10-28,Puma,Lifestyle,216,20,172.8,4,691.2,Retail Store,UAE,Low,2026,10
ORD101378,2026-04-03,ASICS,Basketball,134,30,93.8,3,281.4,Retail Store,India,Medium,2026,4
ORD101390,2025-05-06,Nike,Basketball,89,30,62.3,2,124.6,Retail Store,India,Medium,2025,5
ORD101399,2026-01-20,ASICS,Training,156,5,148.2,4,592.8,Retail Store,UAE,High,2026,1
ORD101402,2026-10-18,Adidas,Gym,176,30,123.2,2,246.4,Online,Pakistan,Low,2026,10
ORD101406,2025-03-31,New Balance,Lifestyle,129,30,90.3,2,180.6,Online,USA,High,2025,3
ORD101411,2025-02-08,Adidas,Lifestyle,129,0,129.0,3,387.0,Online,Germany,High,2025,2
ORD101414,2025-10-09,Adidas,Gym,136,0,136.0,2,272.0,Retail Store,USA,High,2025,10
ORD101416,2026-12-02,Reebok,Basketball,88,10,79.2,4,316.8,Online,UAE,High,2026,12
ORD101420,2026-01-23,Puma,Lifestyle,149,5,141.55,1,141.55,Retail Store,India,Medium,2026,1
ORD101424,2025-08-02,Adidas,Training,217,20,173.6,1,173.6,Retail Store,Pakistan,Medium,2025,8
ORD101426,2025-10-22,ASICS,Running,174,15,147.9,4,591.6,Online,Pakistan,High,2025,10
ORD101428,2025-08-04,Reebok,Lifestyle,80,5,76.0,1,76.0,Retail Store,Germany,Low,2025,8
ORD101430,2025-02-19,Puma,Running,180,5,171.0,2,342.0,Retail Store,Germany,High,2025,2
ORD101432,2026-10-22,Adidas,Gym,212,0,212.0,3,636.0,Online,UK,High,2026,10
ORD101434,2026-01-22,ASICS,Basketball,112,15,95.2,3,285.6,Retail Store,USA,Low,2026,1
ORD101436,2026-08-24,ASICS,Running,98,0,98.0,2,196.0,Online,India,Medium,2026,8
ORD101437,2026-05-30,Adidas,Running,106,15,90.1,1,90.1,Online,UAE,Low,2026,5
ORD101448,2025-02-16,Reebok,Training,71,10,63.9,1,63.9,Online,Pakistan,High,2025,2
ORD101451,2025-02-04,Puma,Gym,162,0,162.0,3,486.0,Online,UK,Medium,2025,2
ORD101452,2025-03-26,Reebok,Running,85,0,85.0,2,170.0,Online,USA,High,2025,3
ORD101460,2026-06-02,ASICS,Lifestyle,160,20,128.0,3,384.0,Retail Store,USA,High,2026,6
ORD101461,2025-01-24,Adidas,Lifestyle,167,5,158.65,4,634.6,Retail Store,USA,Medium,2025,1
ORD101467,2026-07-06,Nike,Gym,74,10,66.6,4,266.4,Retail Store,India,Low,2026,7
ORD101480,2026-08-30,ASICS,Basketball,195,5,185.25,2,370.5,Online,India,Low,2026,8
ORD101483,2026-05-16,Reebok,Gym,151,30,105.7,3,317.1,Online,UAE,Low,2026,5
ORD101485,2025-09-16,New Balance,Running,215,20,172.0,3,516.0,Online,Germany,High,2025,9
ORD101486,2026-09-17,ASICS,Lifestyle,142,15,120.7,3,362.1,Retail Store,India,Low,2026,9
ORD101489,2025-04-14,New Balance,Lifestyle,84,15,71.4,2,142.8,Retail Store,India,Medium,2025,4
ORD101495,2025-10-26,ASICS,Basketball,160,30,112.0,4,448.0,Online,UK,High,2025,10
ORD101500,2026-11-22,Nike,Gym,211,5,200.45,2,400.9,Retail Store,Germany,High,2026,11
ORD101501,2026-02-21,Puma,Training,98,10,88.2,3,264.6,Online,India,High,2026,2
ORD101505,2026-01-07,Nike,Lifestyle,144,20,115.2,2,230.4,Retail Store,UAE,Low,2026,1
ORD101507,2026-09-28,New Balance,Lifestyle,172,0,172.0,3,516.0,Online,USA,Low,2026,9
ORD101508,2026-10-29,Nike,Lifestyle,70,30,49.0,2,98.0,Online,India,Low,2026,10
ORD101511,2025-04-09,New Balance,Running,111,30,77.7,1,77.7,Retail Store,India,Medium,2025,4
ORD101512,2026-10-22,Nike,Lifestyle,162,15,137.7,3,413.1,Retail Store,Germany,High,2026,10
ORD101514,2025-02-01,Puma,Basketball,136,15,115.6,1,115.6,Retail Store,Pakistan,Medium,2025,2
ORD101515,2026-03-23,Reebok,Training,200,20,160.0,2,320.0,Online,UK,Low,2026,3
ORD101518,2026-06-20,Nike,Running,168,20,134.4,4,537.6,Retail Store,Germany,Medium,2026,6
ORD101531,2026-10-31,New Balance,Running,218,10,196.2,2,392.4,Online,UK,High,2026,10
ORD101532,2025-07-06,ASICS,Lifestyle,151,30,105.7,3,317.1,Online,India,High,2025,7
ORD101533,2026-07-26,New Balance,Gym,105,30,73.5,4,294.0,Retail Store,India,High,2026,7
ORD101538,2025-10-28,New Balance,Basketball,172,15,146.2,4,584.8,Retail Store,India,High,2025,10
ORD101539,2026-11-09,Adidas,Lifestyle,197,10,177.3,4,709.2,Online,UAE,Low,2026,11
ORD101547,2025-12-10,ASICS,Training,153,0,153.0,3,459.0,Online,USA,Medium,2025,12
ORD101550,2026-09-02,Puma,Running,134,20,107.2,4,428.8,Retail Store,India,Medium,2026,9
ORD101553,2026-06-12,New Balance,Training,78,30,54.6,4,218.4,Retail Store,UK,Medium,2026,6
ORD101555,2025-10-01,Adidas,Running,216,10,194.4,3,583.2,Online,UK,High,2025,10
ORD101560,2025-10-14,Reebok,Basketball,90,10,81.0,1,81.0,Retail Store,USA,High,2025,10
ORD101564,2026-12-28,Reebok,Basketball,73,15,62.05,1,62.05,Retail Store,Germany,Medium,2026,12
ORD101566,2026-05-22,ASICS,Basketball,156,5,148.2,3,444.6,Online,USA,Medium,2026,5
ORD101572,2026-08-14,Adidas,Gym,159,15,135.15,3,405.45,Online,Pakistan,Medium,2026,8
ORD101578,2026-02-12,Adidas,Gym,117,0,117.0,4,468.0,Retail Store,Germany,Medium,2026,2
ORD101591,2025-08-17,Puma,Basketball,197,10,177.3,2,354.6,Retail Store,Germany,Low,2025,8
ORD101593,2025-09-04,Puma,Basketball,181,5,171.95,2,343.9,Online,Pakistan,Medium,2025,9
ORD101598,2025-10-24,Reebok,Basketball,185,20,148.0,4,592.0,Retail Store,Pakistan,High,2025,10
ORD101599,2026-09-27,Reebok,Running,184,0,184.0,4,736.0,Online,India,High,2026,9
ORD101600,2026-01-02,ASICS,Lifestyle,184,0,184.0,2,368.0,Online,USA,Low,2026,1
ORD101607,2026-01-06,New Balance,Basketball,164,30,114.8,3,344.4,Online,Germany,Low,2026,1
ORD101612,2026-10-12,ASICS,Running,69,5,65.55,3,196.65,Online,India,Low,2026,10
ORD101617,2025-07-05,Adidas,Lifestyle,201,10,180.9,4,723.6,Retail Store,India,High,2025,7
ORD101620,2026-09-13,Adidas,Running,79,0,79.0,2,158.0,Retail Store,USA,Medium,2026,9
ORD101629,2025-07-24,Puma,Gym,127,20,101.6,1,101.6,Retail Store,India,Medium,2025,7
ORD101635,2025-12-12,Reebok,Basketball,90,20,72.0,4,288.0,Retail Store,Germany,Medium,2025,12
ORD101646,2026-08-26,ASICS,Basketball,195,15,165.75,3,497.25,Retail Store,India,Low,2026,8
ORD101647,2025-03-22,Puma,Lifestyle,107,10,96.3,1,96.3,Online,India,Medium,2025,3
ORD101657,2025-04-13,Adidas,Lifestyle,89,10,80.1,4,320.4,Retail Store,Pakistan,Low,2025,4
ORD101660,2025-08-13,Puma,Lifestyle,134,20,107.2,3,321.6,Online,India,Medium,2025,8
ORD101663,2026-02-27,Reebok,Basketball,192,20,153.6,1,153.6,Online,UK,High,2026,2
ORD101675,2025-02-11,Adidas,Training,167,10,150.3,4,601.2,Online,Germany,Medium,2025,2
ORD101681,2025-04-17,ASICS,Running,189,30,132.3,2,264.6,Retail Store,Pakistan,Medium,2025,4
ORD101695,2025-01-10,Nike,Basketball,184,15,156.4,3,469.2,Retail Store,Germany,Medium,2025,1
ORD101699,2026-10-05,Puma,Lifestyle,210,30,147.0,2,294.0,Retail Store,India,Medium,2026,10
ORD101700,2025-09-18,Adidas,Basketball,90,0,90.0,1,90.0,Online,India,Low,2025,9
ORD101703,2026-02-23,Puma,Training,142,0,142.0,4,568.0,Retail Store,India,Medium,2026,2
ORD101704,2026-11-18,Puma,Gym,138,30,96.6,3,289.8,Online,UAE,Medium,2026,11
ORD101720,2025-07-15,New Balance,Lifestyle,106,0,106.0,3,318.0,Online,Pakistan,High,2025,7
ORD101722,2025-11-11,Nike,Basketball,63,0,63.0,2,126.0,Retail Store,Germany,Medium,2025,11
ORD101725,2026-06-24,New Balance,Lifestyle,202,5,191.9,4,767.6,Online,Germany,High,2026,6
ORD101727,2026-05-19,New Balance,Running,85,0,85.0,4,340.0,Retail Store,India,Low,2026,5
ORD101734,2025-08-30,Puma,Running,208,15,176.8,1,176.8,Retail Store,Pakistan,Medium,2025,8
ORD101738,2026-09-16,Nike,Training,84,0,84.0,4,336.0,Retail Store,USA,High,2026,9
ORD101740,2026-02-21,Puma,Gym,204,15,173.4,2,346.8,Retail Store,Germany,Low,2026,2
ORD101742,2026-01-26,Puma,Training,109,15,92.65,1,92.65,Retail Store,India,Low,2026,1
ORD101744,2026-09-30,Puma,Running,184,30,128.8,4,515.2,Retail Store,USA,Low,2026,9
ORD101746,2025-02-23,ASICS,Basketball,120,30,84.0,3,252.0,Online,USA,Medium,2025,2
ORD101747,2026-09-08,ASICS,Training,90,10,81.0,4,324.0,Retail Store,UAE,Low,2026,9
ORD101753,2026-05-20,ASICS,Gym,206,5,195.7,1,195.7,Online,Germany,Low,2026,5
ORD101755,2025-12-19,Puma,Running,125,0,125.0,4,500.0,Online,USA,Medium,2025,12
ORD101762,2026-12-25,Nike,Running,166,10,149.4,1,149.4,Retail Store,Pakistan,High,2026,12
ORD101766,2026-11-13,New Balance,Basketball,149,15,126.65,3,379.95,Online,UK,Medium,2026,11
ORD101773,2026-02-24,ASICS,Gym,88,0,88.0,1,88.0,Online,Pakistan,High,2026,2
ORD101778,2025-12-02,New Balance,Basketball,119,10,107.1,1,107.1,Retail Store,USA,Medium,2025,12
ORD101779,2026-05-31,Puma,Lifestyle,81,30,56.7,1,56.7,Online,Germany,High,2026,5
ORD101780,2026-07-21,Reebok,Running,156,20,124.8,2,249.6,Online,Pakistan,High,2026,7
ORD101783,2026-04-17,Puma,Lifestyle,197,5,187.15,1,187.15,Retail Store,UAE,Medium,2026,4
ORD101789,2025-11-27,ASICS,Training,180,20,144.0,2,288.0,Online,Pakistan,Medium,2025,11
ORD101791,2025-07-31,ASICS,Gym,79,20,63.2,1,63.2,Retail Store,India,High,2025,7
ORD101795,2026-05-29,Reebok,Basketball,211,0,211.0,1,211.0,Retail Store,UAE,Medium,2026,5
ORD101803,2026-04-17,Adidas,Running,169,10,152.1,1,152.1,Retail Store,Pakistan,High,2026,4
ORD101813,2025-05-28,New Balance,Basketball,141,5,133.95,1,133.95,Online,Germany,Low,2025,5
ORD101815,2026-05-05,New Balance,Basketball,137,10,123.3,1,123.3,Online,UAE,High,2026,5
ORD101816,2026-11-21,Adidas,Basketball,209,10,188.1,4,752.4,Online,UAE,Medium,2026,11
ORD101819,2026-04-15,New Balance,Training,109,15,92.65,1,92.65,Online,Germany,Low,2026,4
ORD101822,2026-08-02,New Balance,Lifestyle,153,5,145.35,1,145.35,Online,Germany,High,2026,8
ORD101823,2025-01-19,ASICS,Lifestyle,75,0,75.0,2,150.0,Online,Germany,High,2025,1
ORD101827,2025-07-24,Adidas,Gym,154,20,123.2,1,123.2,Retail Store,Pakistan,Medium,2025,7
ORD101828,2026-03-03,Puma,Running,128,20,102.4,1,102.4,Online,Germany,Low,2026,3
ORD101831,2026-09-22,Puma,Lifestyle,213,5,202.35,3,607.05,Online,UK,Low,2026,9
ORD101835,2025-09-26,ASICS,Training,180,10,162.0,3,486.0,Online,USA,Low,2025,9
ORD101841,2025-12-02,ASICS,Lifestyle,129,5,122.55,2,245.1,Retail Store,Pakistan,Low,2025,12
ORD101842,2025-09-04,Puma,Training,109,15,92.65,3,277.95,Retail Store,UK,Low,2025,9
ORD101843,2025-04-05,Reebok,Basketball,99,30,69.3,4,277.2,Online,USA,Low,2025,4
ORD101845,2025-12-26,Puma,Lifestyle,196,5,186.2,2,372.4,Retail Store,USA,High,2025,12
ORD101856,2026-11-01,ASICS,Gym,131,15,111.35,1,111.35,Retail Store,India,Medium,2026,11
ORD101860,2025-06-15,Adidas,Gym,116,15,98.6,3,295.8,Retail Store,Germany,Medium,2025,6
ORD101863,2026-11-17,ASICS,Basketball,103,10,92.7,3,278.1,Retail Store,USA,High,2026,11
ORD101866,2025-10-10,Reebok,Training,77,0,77.0,2,154.0,Online,USA,Low,2025,10
ORD101867,2026-08-08,Nike,Running,153,15,130.05,3,390.15,Retail Store,UK,High,2026,8
ORD101869,2026-02-22,ASICS,Lifestyle,191,30,133.7,2,267.4,Online,India,High,2026,2
ORD101875,2026-07-21,Adidas,Lifestyle,171,20,136.8,4,547.2,Retail Store,Pakistan,High,2026,7
ORD101878,2025-04-25,Puma,Training,194,5,184.3,4,737.2,Online,Germany,High,2025,4
ORD101883,2026-04-18,Adidas,Training,171,0,171.0,1,171.0,Retail Store,UAE,Medium,2026,4
ORD101886,2026-12-30,Adidas,Gym,142,20,113.6,3,340.8,Retail Store,India,Low,2026,12
ORD101895,2025-02-06,ASICS,Training,83,5,78.85,2,157.7,Retail Store,India,Low,2025,2
ORD101899,2025-07-03,New Balance,Basketball,83,15,70.55,3,211.65,Online,Germany,Low,2025,7
ORD101904,2026-11-08,Adidas,Lifestyle,186,20,148.8,1,148.8,Retail Store,USA,Medium,2026,11
ORD101905,2026-12-31,Nike,Running,123,5,116.85,1,116.85,Online,UK,High,2026,12
ORD101907,2025-11-04,Nike,Basketball,70,5,66.5,2,133.0,Online,Germany,Medium,2025,11
ORD101931,2026-05-29,Reebok,Basketball,65,5,61.75,3,185.25,Online,Pakistan,High,2026,5
ORD101936,2025-01-06,Puma,Training,169,30,118.3,4,473.2,Retail Store,Pakistan,Low,2025,1
ORD101937,2026-06-24,Reebok,Basketball,206,30,144.2,1,144.2,Online,UK,Medium,2026,6
ORD101945,2026-04-04,ASICS,Basketball,148,10,133.2,3,399.6,Online,UK,High,2026,4
ORD101947,2025-04-01,Puma,Basketball,129,10,116.1,2,232.2,Retail Store,Germany,Low,2025,4
ORD101948,2026-11-13,Reebok,Gym,154,0,154.0,1,154.0,Online,Germany,Medium,2026,11
ORD101954,2025-08-21,New Balance,Lifestyle,130,0,130.0,1,130.0,Retail Store,India,High,2025,8
ORD101957,2026-05-19,ASICS,Gym,182,10,163.8,1,163.8,Retail Store,Pakistan,Low,2026,5
ORD101963,2025-08-13,Puma,Training,84,5,79.8,3,239.4,Retail Store,Germany,Low,2025,8
ORD101968,2025-09-06,Adidas,Running,94,15,79.9,3,239.7,Retail Store,Pakistan,High,2025,9
ORD101970,2025-12-25,New Balance,Lifestyle,107,0,107.0,4,428.0,Online,UK,High,2025,12
ORD101971,2025-01-20,Adidas,Training,176,30,123.2,3,369.6,Online,Pakistan,Medium,2025,1
ORD101975,2026-09-14,Nike,Basketball,159,5,151.05,3,453.15,Retail Store,USA,Medium,2026,9
ORD101979,2026-10-13,Adidas,Training,109,15,92.65,4,370.6,Online,UK,High,2026,10
ORD101981,2026-06-30,Reebok,Gym,100,20,80.0,3,240.0,Retail Store,UK,Low,2026,6
ORD101985,2026-08-31,Nike,Running,146,10,131.4,3,394.2,Online,India,High,2026,8
ORD101989,2025-03-24,Puma,Running,128,30,89.6,1,89.6,Retail Store,India,Low,2025,3
ORD102001,2025-11-17,New Balance,Running,146,15,124.1,1,124.1,Retail Store,Germany,Medium,2025,11
ORD102011,2026-02-05,Puma,Training,170,30,119.0,3,357.0,Retail Store,UAE,Medium,2026,2
ORD102017,2025-02-17,New Balance,Training,141,0,141.0,3,423.0,Retail Store,USA,Medium,2025,2
ORD102024,2025-04-08,Reebok,Running,83,15,70.55,1,70.55,Retail Store,Germany,Low,2025,4
ORD102031,2025-11-25,Puma,Basketball,130,5,123.5,3,370.5,Retail Store,UAE,Medium,2025,11
ORD102035,2025-10-17,New Balance,Lifestyle,80,20,64.0,4,256.0,Online,Pakistan,High,2025,10
ORD102046,2026-08-19,Adidas,Lifestyle,102,20,81.6,2,163.2,Retail Store,Pakistan,Medium,2026,8
ORD102049,2026-05-10,Reebok,Gym,128,10,115.2,3,345.6,Retail Store,Germany,Medium,2026,5
ORD102055,2025-05-25,Nike,Basketball,61,5,57.95,3,173.85,Retail Store,UK,High,2025,5
ORD102067,2026-02-02,Reebok,Training,193,10,173.7,3,521.1,Online,UAE,Low,2026,2
ORD102075,2026-05-27,New Balance,Training,135,10,121.5,1,121.5,Online,UK,Low,2026,5
ORD102082,2026-07-28,Reebok,Running,180,0,180.0,4,720.0,Online,UK,High,2026,7
ORD102085,2026-09-07,Puma,Gym,72,20,57.6,3,172.8,Online,India,Low,2026,9
ORD102087,2025-07-08,Reebok,Gym,128,10,115.2,1,115.2,Retail Store,Germany,Medium,2025,7
ORD102088,2025-05-17,Adidas,Gym,137,15,116.45,3,349.35,Online,UAE,Medium,2025,5
ORD102094,2025-08-20,Puma,Training,165,30,115.5,4,462.0,Retail Store,UAE,Medium,2025,8
ORD102113,2026-04-05,Reebok,Training,78,15,66.3,2,132.6,Retail Store,UK,Medium,2026,4
ORD102122,2025-05-31,Nike,Lifestyle,137,0,137.0,3,411.0,Retail Store,Pakistan,Low,2025,5
ORD102126,2025-06-27,New Balance,Gym,187,30,130.9,3,392.7,Online,India,Low,2025,6
ORD102127,2025-02-25,Reebok,Lifestyle,71,0,71.0,1,71.0,Online,UK,High,2025,2
ORD102129,2025-09-28,ASICS,Gym,146,30,102.2,2,204.4,Online,Germany,Low,2025,9
ORD102135,2025-08-26,New Balance,Training,152,5,144.4,3,433.2,Retail Store,UAE,Low,2025,8
ORD102139,2025-09-22,Reebok,Gym,146,0,146.0,4,584.0,Online,UAE,High,2025,9
ORD102142,2026-11-29,Reebok,Training,133,10,119.7,3,359.1,Online,Germany,Medium,2026,11
ORD102144,2026-02-24,ASICS,Basketball,188,20,150.4,3,451.2,Online,USA,Low,2026,2
ORD102148,2025-07-26,New Balance,Lifestyle,79,0,79.0,3,237.0,Retail Store,Germany,Medium,2025,7
ORD102153,2025-05-08,Reebok,Lifestyle,121,20,96.8,3,290.4,Online,Pakistan,Medium,2025,5
ORD102155,2025-09-23,Adidas,Lifestyle,140,30,98.0,1,98.0,Online,Pakistan,Medium,2025,9
ORD102157,2026-03-08,Puma,Basketball,68,10,61.2,2,122.4,Retail Store,Pakistan,High,2026,3
ORD102165,2025-01-22,ASICS,Running,210,0,210.0,1,210.0,Retail Store,UK,Low,2025,1
ORD102166,2026-11-12,Reebok,Gym,173,10,155.7,1,155.7,Online,Germany,Medium,2026,11
ORD102172,2026-09-17,Puma,Basketball,168,0,168.0,2,336.0,Online,UK,Low,2026,9
ORD102174,2026-06-21,ASICS,Lifestyle,147,30,102.9,4,411.6,Retail Store,Pakistan,Medium,2026,6
ORD102181,2025-06-11,Nike,Training,80,30,56.0,3,168.0,Retail Store,USA,Medium,2025,6
ORD102183,2025-12-16,Reebok,Lifestyle,101,15,85.85,1,85.85,Retail Store,India,Low,2025,12
ORD102184,2026-04-07,Reebok,Training,184,5,174.8,3,524.4,Retail Store,UAE,High,2026,4
ORD102188,2026-10-09,Reebok,Gym,194,30,135.8,1,135.8,Online,India,Medium,2026,10
ORD102192,2026-09-07,Nike,Lifestyle,179,10,161.1,1,161.1,Online,Pakistan,Low,2026,9
ORD102196,2025-02-25,New Balance,Lifestyle,171,30,119.7,3,359.1,Retail Store,India,Medium,2025,2
ORD102197,2026-11-22,ASICS,Gym,126,30,88.2,2,176.4,Retail Store,India,Medium,2026,11
ORD102198,2025-01-29,ASICS,Lifestyle,128,5,121.6,1,121.6,Online,Germany,Medium,2025,1
ORD102205,2025-06-15,Adidas,Lifestyle,173,20,138.4,2,276.8,Retail Store,UK,High,2025,6
ORD102213,2025-06-14,Nike,Running,164,15,139.4,4,557.6,Retail Store,Pakistan,Medium,2025,6
ORD102216,2026-05-19,Nike,Lifestyle,103,5,97.85,3,293.55,Online,UAE,Medium,2026,5
ORD102217,2026-05-04,Puma,Training,80,30,56.0,1,56.0,Retail Store,Germany,High,2026,5
ORD102220,2025-11-16,Reebok,Training,187,5,177.65,2,355.3,Retail Store,Germany,Low,2025,11
ORD102226,2025-05-01,Adidas,Lifestyle,109,30,76.3,2,152.6,Online,UK,Medium,2025,5
ORD102227,2025-06-25,Nike,Training,88,0,88.0,1,88.0,Online,USA,Low,2025,6
ORD102230,2026-05-29,Puma,Lifestyle,159,0,159.0,1,159.0,Retail Store,Pakistan,High,2026,5
ORD102239,2025-05-06,Adidas,Training,130,15,110.5,3,331.5,Retail Store,Pakistan,Medium,2025,5
ORD102241,2026-01-19,Nike,Basketball,185,10,166.5,2,333.0,Online,UK,Medium,2026,1
ORD102248,2025-07-13,New Balance,Lifestyle,84,20,67.2,4,268.8,Online,India,Medium,2025,7
ORD102250,2026-01-18,Nike,Basketball,116,0,116.0,3,348.0,Retail Store,UAE,Low,2026,1
ORD102251,2026-04-23,New Balance,Training,145,20,116.0,4,464.0,Online,Germany,Medium,2026,4
ORD102255,2026-11-08,Nike,Running,67,30,46.9,2,93.8,Online,Pakistan,High,2026,11
ORD102262,2025-09-12,Puma,Gym,141,20,112.8,2,225.6,Online,India,Medium,2025,9
ORD102274,2025-05-11,Reebok,Training,116,0,116.0,2,232.0,Online,UAE,Medium,2025,5
ORD102279,2025-02-23,Reebok,Running,106,0,106.0,3,318.0,Retail Store,India,High,2025,2
ORD102280,2025-01-21,Nike,Lifestyle,185,5,175.75,1,175.75,Online,Pakistan,Medium,2025,1
ORD102283,2025-03-01,Nike,Training,150,15,127.5,2,255.0,Online,Pakistan,Low,2025,3
ORD102285,2026-07-02,Reebok,Running,75,30,52.5,2,105.0,Retail Store,USA,Medium,2026,7
ORD102290,2026-02-07,New Balance,Gym,140,30,98.0,1,98.0,Online,UAE,Low,2026,2
ORD102294,2026-10-06,Reebok,Gym,111,5,105.45,3,316.35,Retail Store,India,Low,2026,10
ORD102295,2025-06-15,New Balance,Running,87,10,78.3,3,234.9,Retail Store,USA,High,2025,6
ORD102296,2025-09-27,Reebok,Lifestyle,121,30,84.7,2,169.4,Retail Store,USA,Medium,2025,9
ORD102304,2026-05-04,ASICS,Gym,66,20,52.8,1,52.8,Online,USA,Low,2026,5
ORD102305,2026-08-02,Reebok,Gym,69,20,55.2,4,220.8,Retail Store,UAE,Low,2026,8
ORD102308,2025-03-29,Nike,Gym,103,10,92.7,1,92.7,Retail Store,UK,Low,2025,3
ORD102317,2025-07-08,Nike,Lifestyle,201,30,140.7,4,562.8,Online,USA,Medium,2025,7
ORD102319,2026-08-21,Puma,Running,187,5,177.65,1,177.65,Online,India,Low,2026,8
ORD102320,2025-09-16,Puma,Lifestyle,110,15,93.5,3,280.5,Retail Store,Germany,Low,2025,9
ORD102325,2026-09-04,ASICS,Gym,190,30,133.0,3,399.0,Online,Germany,High,2026,9
ORD102332,2026-10-08,Puma,Training,158,5,150.1,1,150.1,Retail Store,India,Low,2026,10
ORD102333,2026-03-13,Reebok,Training,179,10,161.1,3,483.3,Retail Store,Pakistan,Medium,2026,3
ORD102338,2026-12-23,ASICS,Basketball,125,20,100.0,1,100.0,Online,Germany,High,2026,12
ORD102343,2025-08-11,ASICS,Gym,86,5,81.7,1,81.7,Retail Store,USA,Medium,2025,8
ORD102352,2026-06-09,Puma,Gym,199,30,139.3,3,417.9,Retail Store,UK,Low,2026,6
ORD102353,2026-06-09,New Balance,Running,189,20,151.2,3,453.6,Retail Store,Germany,Medium,2026,6
ORD102356,2025-02-17,Reebok,Training,77,0,77.0,3,231.0,Retail Store,USA,Medium,2025,2
ORD102363,2026-06-27,Reebok,Lifestyle,110,15,93.5,1,93.5,Retail Store,USA,Medium,2026,6
ORD102364,2026-03-25,New Balance,Gym,116,30,81.2,4,324.8,Online,Germany,High,2026,3
